Model,P/N,Source Row,Column,Header Path,Raw Value,Interpreted Field,Variant ID,Validation Status
"Galaxy S25 FE
(ไม่ร่วม SF+)",-,14,D,STANDARD_PAYMENT > ราคาปกติ (RRP),26900.0,field,RET- 7 Aug-R14,PASSED_VALIDATION
"Galaxy S25 FE
(ไม่ร่วม SF+)",-,14,E,STANDARD_PAYMENT > ส่วนลด (Standard Discount),6000.0,field,RET- 7 Aug-R14,PASSED_VALIDATION
"Galaxy S25 FE
(ไม่ร่วม SF+)",-,14,F,STANDARD_PAYMENT > คูปอง (Price Coupon),02,field,RET- 7 Aug-R14,PASSED_VALIDATION
"Galaxy S25 FE
(ไม่ร่วม SF+)",-,14,J,FINAL_NET > ราคาหลังลดและเทรดอัพ (Net Price),20900.0,field,RET- 7 Aug-R14,PASSED_VALIDATION
"Galaxy S25 FE
(ไม่ร่วม SF+)",-,14,M,REMARKS > โปรเพิ่มเติม / เงื่อนไข (Remarks/Gifts),(ไม่สามารถใช้ร่วมกับ SF+ ได้),field,RET- 7 Aug-R14,PASSED_VALIDATION
"Galaxy S25 FE
(ไม่ร่วม SF+)",-,15,D,STANDARD_PAYMENT > ราคาปกติ (RRP),22900.0,field,RET- 7 Aug-R15,PASSED_VALIDATION
"Galaxy S25 FE
(ไม่ร่วม SF+)",-,15,E,STANDARD_PAYMENT > ส่วนลด (Standard Discount),5000.0,field,RET- 7 Aug-R15,PASSED_VALIDATION
"Galaxy S25 FE
(ไม่ร่วม SF+)",-,15,F,STANDARD_PAYMENT > คูปอง (Price Coupon),02,field,RET- 7 Aug-R15,PASSED_VALIDATION
"Galaxy S25 FE
(ไม่ร่วม SF+)",-,15,J,FINAL_NET > ราคาหลังลดและเทรดอัพ (Net Price),17900.0,field,RET- 7 Aug-R15,PASSED_VALIDATION
"Galaxy S25 FE
(ไม่ร่วม SF+)",-,15,M,REMARKS > โปรเพิ่มเติม / เงื่อนไข (Remarks/Gifts),(ไม่สามารถใช้ร่วมกับ SF+ ได้),field,RET- 7 Aug-R15,PASSED_VALIDATION
Galaxy Z Fold8 Ultra,-,16,D,STANDARD_PAYMENT > ราคาปกติ (RRP),93900.0,field,RET- 7 Aug-R16,PASSED_VALIDATION
Galaxy Z Fold8 Ultra,-,17,D,STANDARD_PAYMENT > ราคาปกติ (RRP),77900.0,field,RET- 7 Aug-R17,PASSED_VALIDATION
Galaxy Z Fold8 Ultra,-,18,D,STANDARD_PAYMENT > ราคาปกติ (RRP),69900.0,field,RET- 7 Aug-R18,PASSED_VALIDATION
Galaxy Z Fold8,-,19,D,STANDARD_PAYMENT > ราคาปกติ (RRP),85900.0,field,RET- 7 Aug-R19,PASSED_VALIDATION
Galaxy Z Fold8,-,20,D,STANDARD_PAYMENT > ราคาปกติ (RRP),69900.0,field,RET- 7 Aug-R20,PASSED_VALIDATION
Galaxy Z Fold8,-,21,D,STANDARD_PAYMENT > ราคาปกติ (RRP),61900.0,field,RET- 7 Aug-R21,PASSED_VALIDATION
Galaxy Z Flip8,-,22,D,STANDARD_PAYMENT > ราคาปกติ (RRP),50900.0,field,RET- 7 Aug-R22,PASSED_VALIDATION
Galaxy Z Flip8,-,23,D,STANDARD_PAYMENT > ราคาปกติ (RRP),42900.0,field,RET- 7 Aug-R23,PASSED_VALIDATION
Galaxy Z Fold 7,-,24,D,STANDARD_PAYMENT > ราคาปกติ (RRP),87900.0,field,RET- 7 Aug-R24,PASSED_VALIDATION
Galaxy Z Fold 7,-,24,E,STANDARD_PAYMENT > ส่วนลด (Standard Discount),18000.0,field,RET- 7 Aug-R24,PASSED_VALIDATION
Galaxy Z Fold 7,-,24,F,STANDARD_PAYMENT > คูปอง (Price Coupon),01,field,RET- 7 Aug-R24,PASSED_VALIDATION
Galaxy Z Fold 7,-,24,J,FINAL_NET > ราคาหลังลดและเทรดอัพ (Net Price),69900.0,field,RET- 7 Aug-R24,PASSED_VALIDATION
Galaxy Z Fold 7,-,24,M,REMARKS > โปรเพิ่มเติม / เงื่อนไข (Remarks/Gifts),คุ้มครองจอ 2 ปี / เปลี่ยนฟิล์ม ฟรี 1 ครั้ง,field,RET- 7 Aug-R24,PASSED_VALIDATION
Galaxy Z Fold 7,-,25,D,STANDARD_PAYMENT > ราคาปกติ (RRP),75900.0,field,RET- 7 Aug-R25,PASSED_VALIDATION
Galaxy Z Fold 7,-,25,E,STANDARD_PAYMENT > ส่วนลด (Standard Discount),18000.0,field,RET- 7 Aug-R25,PASSED_VALIDATION
Galaxy Z Fold 7,-,25,F,STANDARD_PAYMENT > คูปอง (Price Coupon),01,field,RET- 7 Aug-R25,PASSED_VALIDATION
Galaxy Z Fold 7,-,25,J,FINAL_NET > ราคาหลังลดและเทรดอัพ (Net Price),57900.0,field,RET- 7 Aug-R25,PASSED_VALIDATION
Galaxy Z Fold 7,-,25,M,REMARKS > โปรเพิ่มเติม / เงื่อนไข (Remarks/Gifts),คุ้มครองจอ 2 ปี / เปลี่ยนฟิล์ม ฟรี 1 ครั้ง,field,RET- 7 Aug-R25,PASSED_VALIDATION
Galaxy Z Fold 7,-,26,D,STANDARD_PAYMENT > ราคาปกติ (RRP),67900.0,field,RET- 7 Aug-R26,PASSED_VALIDATION
Galaxy Z Fold 7,-,26,E,STANDARD_PAYMENT > ส่วนลด (Standard Discount),18000.0,field,RET- 7 Aug-R26,PASSED_VALIDATION
Galaxy Z Fold 7,-,26,F,STANDARD_PAYMENT > คูปอง (Price Coupon),01,field,RET- 7 Aug-R26,PASSED_VALIDATION
Galaxy Z Fold 7,-,26,J,FINAL_NET > ราคาหลังลดและเทรดอัพ (Net Price),49900.0,field,RET- 7 Aug-R26,PASSED_VALIDATION
Galaxy Z Fold 7,-,26,M,REMARKS > โปรเพิ่มเติม / เงื่อนไข (Remarks/Gifts),คุ้มครองจอ 2 ปี / เปลี่ยนฟิล์ม ฟรี 1 ครั้ง,field,RET- 7 Aug-R26,PASSED_VALIDATION
Galaxy Z Flip7,-,27,D,STANDARD_PAYMENT > ราคาปกติ (RRP),48900.0,field,RET- 7 Aug-R27,PASSED_VALIDATION
Galaxy Z Flip7,-,27,E,STANDARD_PAYMENT > ส่วนลด (Standard Discount),11000.0,field,RET- 7 Aug-R27,PASSED_VALIDATION
Galaxy Z Flip7,-,27,F,STANDARD_PAYMENT > คูปอง (Price Coupon),01,field,RET- 7 Aug-R27,PASSED_VALIDATION
Galaxy Z Flip7,-,27,J,FINAL_NET > ราคาหลังลดและเทรดอัพ (Net Price),37900.0,field,RET- 7 Aug-R27,PASSED_VALIDATION
Galaxy Z Flip7,-,27,M,REMARKS > โปรเพิ่มเติม / เงื่อนไข (Remarks/Gifts),"คุ้มครองจอ 2 ปี / เปลี่ยนฟิล์ม ฟรี 1 ครั้ง
และ
SF+",field,RET- 7 Aug-R27,PASSED_VALIDATION
Galaxy Z Flip7,-,28,D,STANDARD_PAYMENT > ราคาปกติ (RRP),40900.0,field,RET- 7 Aug-R28,PASSED_VALIDATION
Galaxy Z Flip7,-,28,E,STANDARD_PAYMENT > ส่วนลด (Standard Discount),11000.0,field,RET- 7 Aug-R28,PASSED_VALIDATION
Galaxy Z Flip7,-,28,F,STANDARD_PAYMENT > คูปอง (Price Coupon),01,field,RET- 7 Aug-R28,PASSED_VALIDATION
Galaxy Z Flip7,-,28,J,FINAL_NET > ราคาหลังลดและเทรดอัพ (Net Price),29900.0,field,RET- 7 Aug-R28,PASSED_VALIDATION
Galaxy Z Flip7,-,28,M,REMARKS > โปรเพิ่มเติม / เงื่อนไข (Remarks/Gifts),"คุ้มครองจอ 2 ปี / เปลี่ยนฟิล์ม ฟรี 1 ครั้ง
และ
SF+",field,RET- 7 Aug-R28,PASSED_VALIDATION
"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",-,29,D,STANDARD_PAYMENT > ราคาปกติ (RRP),20999.0,field,RET- 7 Aug-R29,PASSED_VALIDATION
"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",-,29,G,STUDENT > อัตราส่วนลด (Student Discount Rate),0.12,field,RET- 7 Aug-R29,PASSED_VALIDATION
"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",-,29,J,FINAL_NET > ราคาหลังลดและเทรดอัพ (Net Price),20999.0,field,RET- 7 Aug-R29,PASSED_VALIDATION
"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",-,29,M,REMARKS > โปรเพิ่มเติม / เงื่อนไข (Remarks/Gifts),"SF+ ดาวน์ไม่เกิน 8% : (1,680 B)",field,RET- 7 Aug-R29,PASSED_VALIDATION
"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",-,30,D,STANDARD_PAYMENT > ราคาปกติ (RRP),17999.0,field,RET- 7 Aug-R30,PASSED_VALIDATION
"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",-,30,G,STUDENT > อัตราส่วนลด (Student Discount Rate),0.14,field,RET- 7 Aug-R30,PASSED_VALIDATION
"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",-,30,J,FINAL_NET > ราคาหลังลดและเทรดอัพ (Net Price),17999.0,field,RET- 7 Aug-R30,PASSED_VALIDATION
"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",-,30,M,REMARKS > โปรเพิ่มเติม / เงื่อนไข (Remarks/Gifts),"SF+ ดาวน์ไม่เกิน 7% : (1,260 B)",field,RET- 7 Aug-R30,PASSED_VALIDATION
"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",-,31,D,STANDARD_PAYMENT > ราคาปกติ (RRP),16999.0,field,RET- 7 Aug-R31,PASSED_VALIDATION
"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",-,31,G,STUDENT > อัตราส่วนลด (Student Discount Rate),0.15,field,RET- 7 Aug-R31,PASSED_VALIDATION
"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",-,31,J,FINAL_NET > ราคาหลังลดและเทรดอัพ (Net Price),16999.0,field,RET- 7 Aug-R31,PASSED_VALIDATION
"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",-,31,M,REMARKS > โปรเพิ่มเติม / เงื่อนไข (Remarks/Gifts),SF+ ดาวน์ไม่เกิน 5% :(850 B),field,RET- 7 Aug-R31,PASSED_VALIDATION
"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",-,32,D,STANDARD_PAYMENT > ราคาปกติ (RRP),20999.0,field,RET- 7 Aug-R32,PASSED_VALIDATION
"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",-,32,E,STANDARD_PAYMENT > ส่วนลด (Standard Discount),2000.0,field,RET- 7 Aug-R32,PASSED_VALIDATION
"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",-,32,F,STANDARD_PAYMENT > คูปอง (Price Coupon),01,field,RET- 7 Aug-R32,PASSED_VALIDATION
"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",-,32,G,STUDENT > อัตราส่วนลด (Student Discount Rate),0.12,field,RET- 7 Aug-R32,PASSED_VALIDATION
"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",-,32,J,FINAL_NET > ราคาหลังลดและเทรดอัพ (Net Price),18999.0,field,RET- 7 Aug-R32,PASSED_VALIDATION
"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",-,32,M,REMARKS > โปรเพิ่มเติม / เงื่อนไข (Remarks/Gifts),"ส่วนลด 2,000 บาท ไม่สามารถใช้ร่วมกับ SF+ ได้",field,RET- 7 Aug-R32,PASSED_VALIDATION
"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",-,33,D,STANDARD_PAYMENT > ราคาปกติ (RRP),17999.0,field,RET- 7 Aug-R33,PASSED_VALIDATION
"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",-,33,E,STANDARD_PAYMENT > ส่วนลด (Standard Discount),2000.0,field,RET- 7 Aug-R33,PASSED_VALIDATION
"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",-,33,F,STANDARD_PAYMENT > คูปอง (Price Coupon),01,field,RET- 7 Aug-R33,PASSED_VALIDATION
